Model,Channel_Config,N_Channels,Feature_Subset,N_Features,Class_Type,N_Samples,Time_sec,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_cls0_mean,precision_cls0_std,recall_cls0_mean,recall_cls0_std,f1_cls0_mean,f1_cls0_std,support_cls0_mean,support_cls0_std,precision_cls10_mean,precision_cls10_std,recall_cls10_mean,recall_cls10_std,f1_cls10_mean,f1_cls10_std,support_cls10_mean,support_cls10_std,precision_cls40_mean,precision_cls40_std,recall_cls40_mean,recall_cls40_std,f1_cls40_mean,f1_cls40_std,support_cls40_mean,support_cls40_std,confusion_matrix_sum,roc_auc_macro_mean,roc_auc_macro_std
LogisticRegression,Motor-2,2,Delta,5,2class,1023,0.1,0.5710830725154828,0.0819705569584185,0.5637688678504442,0.08005467204514874,,,,,,,,,0.585012057975756,0.10235006915372748,0.47241895428689074,0.060760175997288224,0.519125664055338,0.0668105604761576,99.6,14.621901381147392,0.5643846932778102,0.06845958022134262,0.6652617554858933,0.15071936850071638,0.6084120716455506,0.10520550273566287,105.0,16.911534525287763,"[[236 262]
 [179 346]]",,
SVM,Motor-2,2,Martinez,3,3class,1184,1.0,0.6192792506480724,0.04070284324749885,0.6958429348469162,0.04218384793989105,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.5604801680055548,0.055524726645951435,0.5776010080250535,0.16677148114441329,0.5539671078031642,0.05196562118351566,99.6,14.621901381147392,0.567417714719064,0.032773375925324866,0.5436602477981788,0.23161954172673987,0.5335616967375844,0.16145434251970492,105.0,16.911534525287763,"[[161   0   0]
 [  0 292 206]
 [  0 246 279]]",0.7927527210705524,0.04216027394885693
kNN,Motor-2,2,Martinez,3,3class,1184,0.4,0.6164405356320676,0.022338068883425898,0.7010573530388444,0.019524466920981642,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.5439388183172587,0.035832847357180724,0.6209649910767857,0.08001764179921111,0.5755684160124636,0.017501456010937496,99.6,14.621901381147392,0.5773774509803922,0.012476838403209043,0.4961357665323183,0.12364423811401282,0.5276036431040698,0.07465540966658361,105.0,16.911534525287763,"[[161   0   0]
 [  0 313 185]
 [  0 271 254]]",0.7713753544562003,0.028059458997539158
MLP,Motor-2,2,Martinez,3,3class,1184,0.7,0.6174762736564043,0.01701473984712984,0.6701699585205075,0.060545166665038244,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.46687377981495626,0.26610694385676725,0.41740593375678686,0.3053714974127027,0.4178838290812661,0.2485998778975008,99.6,14.621901381147392,0.5685664198298312,0.03849569576689091,0.6878260934467831,0.27418580851592583,0.5926260464802566,0.11535349925439463,105.0,16.911534525287763,"[[161   0   0]
 [  0 212 286]
 [  0 168 357]]",0.7822844716077162,0.021973970622502025
RandomForest,Motor-2,2,Martinez,3,3class,1184,4.9,0.615596866854607,0.03647571098293987,0.7030520005425911,0.028240167690775874,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.544974051229939,0.04848412353624608,0.5344233108225696,0.041798153601784904,0.5394568456597596,0.04369519782718215,99.6,14.621901381147392,0.564774551110381,0.03820017578865695,0.5750732945215704,0.05059306897690817,0.5696991559680132,0.04331722739278202,105.0,16.911534525287763,"[[161   0   0]
 [  0 264 234]
 [  0 226 299]]",0.7754027581429016,0.020532175298172466
NaiveBayes,Motor-2,2,Martinez,3,3class,1184,0.1,0.6169104014136553,0.04522846305980488,0.6787381279956254,0.05375115031268884,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.5416345229427021,0.04467920666067202,0.735820039407928,0.2247126993654654,0.6071175417703646,0.07948022523378467,99.6,14.621901381147392,0.6187344956784028,0.123124146486637,0.3845552321241977,0.2603763174228507,0.42909684221651184,0.19884948750233325,105.0,16.911534525287763,"[[161   0   0]
 [  0 362 136]
 [  0 319 206]]",0.7932304808424988,0.01860185408045532
BayesNet,Motor-2,2,Martinez,3,3class,1184,0.1,0.6169104014136553,0.04522846305980488,0.6787381279956254,0.05375115031268884,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.5416345229427021,0.04467920666067202,0.735820039407928,0.2247126993654654,0.6071175417703646,0.07948022523378467,99.6,14.621901381147392,0.6187344956784028,0.123124146486637,0.3845552321241977,0.2603763174228507,0.42909684221651184,0.19884948750233325,105.0,16.911534525287763,"[[161   0   0]
 [  0 362 136]
 [  0 319 206]]",0.7932304808424988,0.01860185408045532
RandomTree,Motor-2,2,Martinez,3,3class,1184,0.1,0.6195916765827572,0.02068431571115939,0.7060156960033303,0.0167315608354803,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.5493694547011825,0.029559868006233968,0.5502937423056306,0.03560428600013094,0.5490942185604618,0.023064886602266972,99.6,14.621901381147392,0.5704561893782426,0.02570064790276697,0.5688284818629646,0.05543405363193397,0.568952869449529,0.036694775690904055,105.0,16.911534525287763,"[[161   0   0]
 [  0 275 223]
 [  0 229 296]]",0.7494329994531445,0.01687944416533726
LDA,Motor-2,2,Martinez,3,3class,1184,0.1,0.5685323273621249,0.063202011562668,0.6587558442297367,0.04782567578529914,0.9832236842105264,0.02418378457330634,1.0,0.0,0.9914199914199914,0.012392841549252917,32.2,6.099180272790763,0.502579836190576,0.06838978950801834,0.45270534927782224,0.08035862746817427,0.46916634365039744,0.038588864182116135,99.6,14.621901381147392,0.49823193029371826,0.09559013020187825,0.5458494551425586,0.194203265499886,0.515681197618821,0.14274595117697958,105.0,16.911534525287763,"[[161   0   0]
 [  1 222 275]
 [  2 224 299]]",0.7632337279201946,0.03960046979902374
LogisticRegression,Motor-2,2,Martinez,3,3class,1184,0.2,0.5759943387202509,0.058998807375689084,0.6669687713920588,0.04401604001773091,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.5098791415065801,0.07027446161222063,0.4463329218044773,0.08048059438096039,0.4686997530580781,0.03944283293363621,99.6,14.621901381147392,0.5086631561374986,0.07933899601895783,0.5687698163905062,0.18201466369083016,0.5322065611180984,0.1256404989535218,105.0,16.911534525287763,"[[161   0   0]
 [  0 219 279]
 [  0 215 310]]",0.7639425241756616,0.04025615642731156
SVM,Motor-2,2,Martinez,3,2class,1023,1.4,0.5364052321122215,0.04933677833452632,0.522503740301893,0.061631727826096785,,,,,,,,,0.5293149162051309,0.04773363460912096,0.5532599186167252,0.1690822669509192,0.5285102230501115,0.08177430653335678,99.6,14.621901381147392,0.5443473270152532,0.05091815653716942,0.519825197790715,0.20278479540768068,0.5164972575536744,0.137967133212159,105.0,16.911534525287763,"[[282 216]
 [257 268]]",,
kNN,Motor-2,2,Martinez,3,2class,1023,0.4,0.5506288178226653,0.02830177307167507,0.5440321563783765,0.033770996254529714,,,,,,,,,0.535845459383434,0.03450011137943499,0.6215007923320494,0.1095389614731723,0.5709305767774607,0.04707794743896115,99.6,14.621901381147392,0.574201928778994,0.021614617541567595,0.4831699507389162,0.12582362776111566,0.5171337359792926,0.07858188443038225,105.0,16.911534525287763,"[[310 188]
 [275 250]]",,
MLP,Motor-2,2,Martinez,3,2class,1023,0.5,0.5535812705714334,0.05987907454251404,0.5309825513729737,0.07700292994608336,,,,,,,,,0.5751724070883187,0.09702930234633403,0.5590523228245295,0.18729821717180667,0.538703363877579,0.06663240486164987,99.6,14.621901381147392,0.5471213088811774,0.0644499933771069,0.5497216002388415,0.28652167165558234,0.5232617388683684,0.1915704797267802,105.0,16.911534525287763,"[[280 218]
 [243 282]]",,
RandomForest,Motor-2,2,Martinez,3,2class,1023,4.6,0.5520150307897375,0.03613182181862842,0.5508378469669541,0.03655033208098765,,,,,,,,,0.540687489195226,0.04464342874491303,0.5712034409560562,0.04309968181466634,0.5540828039851362,0.028863880445193505,99.6,14.621901381147392,0.5654739340453626,0.028641708052987505,0.5340479175996418,0.08460745481970507,0.5475928899487721,0.05626939595529037,105.0,16.911534525287763,"[[285 213]
 [249 276]]",,
NaiveBayes,Motor-2,2,Martinez,3,2class,1023,0.1,0.5571686032771772,0.04782836531465155,0.5181071919934382,0.08062672546903325,,,,,,,,,0.5416345229427021,0.04467920666067202,0.735820039407928,0.2247126993654654,0.6071175417703646,0.07948022523378467,99.6,14.621901381147392,0.6187344956784028,0.123124146486637,0.3845552321241977,0.2603763174228507,0.42909684221651184,0.19884948750233325,105.0,16.911534525287763,"[[362 136]
 [319 206]]",,
BayesNet,Motor-2,2,Martinez,3,2class,1023,0.1,0.5571686032771772,0.04782836531465155,0.5181071919934382,0.08062672546903325,,,,,,,,,0.5416345229427021,0.04467920666067202,0.735820039407928,0.2247126993654654,0.6071175417703646,0.07948022523378467,99.6,14.621901381147392,0.6187344956784028,0.123124146486637,0.3845552321241977,0.2603763174228507,0.42909684221651184,0.19884948750233325,105.0,16.911534525287763,"[[362 136]
 [319 206]]",,
RandomTree,Motor-2,2,Martinez,3,2class,1023,0.1,0.532724492050821,0.0603641577628693,0.530552119958905,0.05926751818728997,,,,,,,,,0.5248824210043227,0.061906618628830845,0.4997804524259939,0.054205711462490425,0.5107882422777806,0.050194362964947836,99.6,14.621901381147392,0.5398363085991247,0.05924826842926771,0.5635092551127033,0.10029219541780598,0.5503159976400295,0.0771448709314593,105.0,16.911534525287763,"[[251 247]
 [225 300]]",,
LDA,Motor-2,2,Martinez,3,2class,1023,0.1,0.5063300883860627,0.06900921833294228,0.4966430292184295,0.06765154858868379,,,,,,,,,0.5069984847374495,0.07055987937958634,0.44072544516896334,0.08125632145336761,0.46392344965515697,0.03760188635791329,99.6,14.621901381147392,0.5046408647755846,0.08309211450192137,0.5679213315420213,0.1881079422120304,0.529362608781702,0.1308559248753034,105.0,16.911534525287763,"[[216 282]
 [215 310]]",,
LogisticRegression,Motor-2,2,Martinez,3,2class,1023,0.1,0.5081481554272849,0.07019714987999037,0.49888330375725304,0.06920926967415701,,,,,,,,,0.5089868971688999,0.07172450729116608,0.4463329218044773,0.08048059438096039,0.4681437222625264,0.03949119074824418,99.6,14.621901381147392,0.5063904288647713,0.08414245353184348,0.5661031497238393,0.18732331799141186,0.5296228852519798,0.13109404931334911,105.0,16.911534525287763,"[[219 279]
 [216 309]]",,
SVM,Motor-2,2,Martinez-All-p,9,3class,1184,0.9,0.5247042504408453,0.11512499017770134,0.6170442722634444,0.09071019142322716,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.4519345527676748,0.09355126857009426,0.6414620534472347,0.19954344189149262,0.5258039328884057,0.1281901100436536,99.6,14.621901381147392,0.44363682746083527,0.2344914104492688,0.2697515300791163,0.17129541061719655,0.3253288839019276,0.17952548561674994,105.0,16.911534525287763,"[[161   0   0]
 [  0 326 172]
 [  0 377 148]]",0.7301584091900228,0.08743619529853502
kNN,Motor-2,2,Martinez-All-p,9,3class,1184,0.5,0.5675198508227283,0.08823004155361935,0.660496435956022,0.0683024464964081,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.48874150223711316,0.08437572405306483,0.6306507745815262,0.13636819651048343,0.5490864768252108,0.09983239610649094,99.6,14.621901381147392,0.5225250108308036,0.15004466897770113,0.3748736378563965,0.11308818498078901,0.43240283104285526,0.11697848822619032,105.0,16.911534525287763,"[[161   0   0]
 [  0 307 191]
 [  0 329 196]]",0.743557917371728,0.08213619256883459
MLP,Motor-2,2,Martinez-All-p,9,3class,1184,1.0,0.5651925718881596,0.08183695175256665,0.6523735928774006,0.06698394180664596,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.49699016665217144,0.11823080891129903,0.473855976892405,0.19723606768181415,0.46616005640647823,0.11700886177069998,99.6,14.621901381147392,0.4939447672477125,0.12238723013673865,0.5207488431109122,0.25213051165111067,0.4909607222257234,0.17573766353289802,105.0,16.911534525287763,"[[161   0   0]
 [  0 226 272]
 [  0 248 277]]",0.733811795441618,0.0384778172906087
RandomForest,Motor-2,2,Martinez-All-p,9,3class,1184,4.9,0.5773198297647939,0.07826578244305211,0.6674056925927048,0.06790288562824849,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.50709885773115,0.07965271229279822,0.5789328628249715,0.11924356173701102,0.5340085855761553,0.07342856327261067,99.6,14.621901381147392,0.5097741980675718,0.13127476509184707,0.44800223914017023,0.19543590241142758,0.4682084922019589,0.16426566302121914,105.0,16.911534525287763,"[[161   0   0]
 [  0 282 216]
 [  0 290 235]]",0.7556633285543929,0.05902367142937732
NaiveBayes,Motor-2,2,Martinez-All-p,9,3class,1184,0.1,0.5904285208516205,0.09936255779826225,0.6766760795786602,0.07832349400747618,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.5084997868856137,0.09696344800894195,0.6858133593008967,0.14336893396205938,0.5832215923152192,0.11306038888428263,99.6,14.621901381147392,0.5635213675213675,0.1664502473907867,0.3730131362889984,0.10976847842087836,0.4468066464207613,0.1255983176209605,105.0,16.911534525287763,"[[161   0   0]
 [  0 337 161]
 [  0 333 192]]",0.757628169267135,0.10030045387901838
BayesNet,Motor-2,2,Martinez-All-p,9,3class,1184,0.1,0.5904285208516205,0.09936255779826225,0.6766760795786602,0.07832349400747618,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.5084997868856137,0.09696344800894195,0.6858133593008967,0.14336893396205938,0.5832215923152192,0.11306038888428263,99.6,14.621901381147392,0.5635213675213675,0.1664502473907867,0.3730131362889984,0.10976847842087836,0.4468066464207613,0.1255983176209605,105.0,16.911534525287763,"[[161   0   0]
 [  0 337 161]
 [  0 333 192]]",0.757628169267135,0.10030045387901838
RandomTree,Motor-2,2,Martinez-All-p,9,3class,1184,0.1,0.6208608229582303,0.08255146252705149,0.7050182357474394,0.06775356194858974,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.54647308714337,0.08519755585936134,0.6156979693139998,0.11510371345364974,0.5763633162071435,0.09101313491138815,99.6,14.621901381147392,0.5793922918233173,0.11759764663874947,0.5100244812658605,0.13768366880679542,0.5386913910351747,0.12638743802369667,105.0,16.911534525287763,"[[161   0   0]
 [  0 300 198]
 [  0 261 264]]",0.7434571798175806,0.055074250358528955
LDA,Motor-2,2,Martinez-All-p,9,3class,1184,0.1,0.5907317623109332,0.10213993999544987,0.6687924268911275,0.088923471945671,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.556565333866587,0.14118170850852713,0.5839570306331148,0.13929369412688836,0.5462361676764383,0.04576199441385064,99.6,14.621901381147392,0.489784977930951,0.16977693386305615,0.4747574264815643,0.3327077411040036,0.4601411129969441,0.24978659151601687,105.0,16.911534525287763,"[[161   0   0]
 [  0 284 214]
 [  0 269 256]]",0.7594191651353684,0.08077357934350946
LogisticRegression,Motor-2,2,Martinez-All-p,9,3class,1184,0.2,0.5883832901121162,0.10230861854415461,0.6656883156460623,0.08603144319932746,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.5649045946152703,0.15461670929005175,0.5531744985979117,0.164610983033774,0.527392266150536,0.061750390673790664,99.6,14.621901381147392,0.48648435215973934,0.1703951598690317,0.4989587251828631,0.3476295552728035,0.46967268078765123,0.2497644589689058,105.0,16.911534525287763,"[[161   0   0]
 [  0 268 230]
 [  0 257 268]]",0.7614038697124015,0.07931849760231426
SVM,Motor-2,2,Martinez-All-p,9,2class,1023,1.0,0.47914141426527934,0.04085203701864235,0.4440291014905829,0.07377966079335657,,,,,,,,,0.47201011482817223,0.03914391883746279,0.599753468143392,0.23502906098911658,0.5127155331244696,0.1026631869657631,99.6,14.621901381147392,0.4560485582623401,0.08356320662257297,0.36532795939692486,0.25077328889971956,0.3753426698566961,0.20691329228599933,105.0,16.911534525287763,"[[289 209]
 [323 202]]",,
kNN,Motor-2,2,Martinez-All-p,9,2class,1023,0.4,0.4600868263680319,0.09428718712826481,0.4526193130988522,0.09631313463643287,,,,,,,,,0.4594975545568373,0.07781564033954544,0.5615572035013902,0.10376288312166417,0.5029966640676791,0.07981394826660694,99.6,14.621901381147392,0.4592099567099567,0.12655286787160322,0.36391864457381706,0.14145342511272488,0.40224196213002533,0.12838280442501038,105.0,16.911534525287763,"[[274 224]
 [335 190]]",,
MLP,Motor-2,2,Martinez-All-p,9,2class,1023,0.7,0.5061126480620722,0.06886342080910672,0.48022551729147994,0.07793938806318605,,,,,,,,,0.496816002539273,0.04967296482516516,0.7436012203476038,0.05210539372755511,0.5952548310113348,0.05092346695161972,99.6,14.621901381147392,0.5258874458874458,0.13148497390155056,0.28093237796686077,0.08880014129425944,0.3651962035716251,0.10756344029789609,105.0,16.911534525287763,"[[371 127]
 [379 146]]",,
RandomForest,Motor-2,2,Martinez-All-p,9,2class,1023,4.6,0.5131441644065103,0.0902536189497419,0.5023180400476728,0.0994529295792695,,,,,,,,,0.510884781480778,0.07922905529440391,0.5739674404952517,0.1261978691048003,0.5320188748541501,0.07475584070534344,99.6,14.621901381147392,0.511569468529555,0.12522952289809983,0.4570161964472309,0.20853297010690375,0.47261720524119555,0.16532369656800375,105.0,16.911534525287763,"[[280 218]
 [284 241]]",,
NaiveBayes,Motor-2,2,Martinez-All-p,9,2class,1023,0.1,0.5255585236677696,0.11848286647836748,0.5150141193679902,0.11748524101121424,,,,,,,,,0.5084997868856137,0.09696344800894195,0.6858133593008967,0.14336893396205938,0.5832215923152192,0.11306038888428263,99.6,14.621901381147392,0.5635213675213675,0.1664502473907867,0.3730131362889984,0.10976847842087836,0.4468066464207613,0.1255983176209605,105.0,16.911534525287763,"[[337 161]
 [333 192]]",,
BayesNet,Motor-2,2,Martinez-All-p,9,2class,1023,0.1,0.5255585236677696,0.11848286647836748,0.5150141193679902,0.11748524101121424,,,,,,,,,0.5084997868856137,0.09696344800894195,0.6858133593008967,0.14336893396205938,0.5832215923152192,0.11306038888428263,99.6,14.621901381147392,0.5635213675213675,0.1664502473907867,0.3730131362889984,0.10976847842087836,0.4468066464207613,0.1255983176209605,105.0,16.911534525287763,"[[337 161]
 [333 192]]",,
RandomTree,Motor-2,2,Martinez-All-p,9,2class,1023,0.1,0.5295757503159892,0.11805969640644502,0.5232896469838518,0.12190593566012249,,,,,,,,,0.5220572048329798,0.10899355977651598,0.5723399011913167,0.1507652410612292,0.5396367600600234,0.1118761309087972,99.6,14.621901381147392,0.5399959211146679,0.14594804215242008,0.49072130168681893,0.18534990877839447,0.5069425339076803,0.15813537969539476,105.0,16.911534525287763,"[[277 221]
 [271 254]]",,
LDA,Motor-2,2,Martinez-All-p,9,2class,1023,0.1,0.529471491676943,0.12131793982185207,0.5056386403202895,0.13616723073865802,,,,,,,,,0.5627888745482718,0.14926128907637448,0.5839570306331148,0.13929369412688836,0.5481320995256139,0.04614857556155748,99.6,14.621901381147392,0.49135810810810804,0.17114059181867528,0.48017950440364227,0.3396281807222655,0.46314518111496505,0.2533307528448792,105.0,16.911534525287763,"[[284 214]
 [266 259]]",,
LogisticRegression,Motor-2,2,Martinez-All-p,9,2class,1023,0.1,0.5157017631277477,0.10503898882964761,0.4830989737236474,0.11636637554952804,,,,,,,,,0.5540382666466482,0.13535674178235127,0.5334897409134886,0.21646518737485665,0.501680184624274,0.10993908282812981,99.6,14.621901381147392,0.48233954179513583,0.16310033342668281,0.5015551574861921,0.35400612547650845,0.4645177628230209,0.24384185056818625,105.0,16.911534525287763,"[[257 241]
 [255 270]]",,
SVM,Motor-2,2,Delta+Martinez,8,3class,1184,1.1,0.6041066685421347,0.08079976405021948,0.6879091618980576,0.05722417763041449,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.5510985548473724,0.098072404573883,0.4289845656832566,0.08411071750927895,0.4773099282093286,0.07932259542388546,99.6,14.621901381147392,0.5383741777505399,0.07993219732096306,0.6502644424540976,0.1648180524912211,0.5864175574848443,0.1163711979354775,105.0,16.911534525287763,"[[161   0   0]
 [  0 216 282]
 [  0 186 339]]",0.7769945365952684,0.0579531968882083
kNN,Motor-2,2,Delta+Martinez,8,3class,1184,0.4,0.6188404277656726,0.09323955882684293,0.7041295842507734,0.07164200161051325,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.5596435754991246,0.1158158612614511,0.5510476456712459,0.06188682816950568,0.5524049458203582,0.0820362425741715,99.6,14.621901381147392,0.5587131391630139,0.1003712020113385,0.5672159277504105,0.17908459601676582,0.5599838069319625,0.14224125096878734,105.0,16.911534525287763,"[[161   0   0]
 [  0 272 226]
 [  0 236 289]]",0.7880981160417722,0.07743814745074862
MLP,Motor-2,2,Delta+Martinez,8,3class,1184,0.6,0.5741010807113434,0.05816803328395065,0.6388474659214889,0.055736243353184556,0.9846153846153847,0.03440104580768905,1.0,0.0,0.992,0.017888543819998333,32.2,6.099180272790763,0.5042873906738996,0.0969092391650275,0.2628179047793246,0.14257215267984036,0.32150282669933067,0.16144981779140466,99.6,14.621901381147392,0.5138850708394477,0.048196690498960214,0.743439617853411,0.17013314701492846,0.6030395710651361,0.07768574039751483,105.0,16.911534525287763,"[[161   0   0]
 [  2 138 358]
 [  1 143 381]]",0.7530450333971884,0.03838301937375879
RandomForest,Motor-2,2,Delta+Martinez,8,3class,1184,5.0,0.621816245533372,0.07747162755541634,0.7071374631995395,0.059071085897670704,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.5584370529370861,0.10133975266164874,0.5280524274715094,0.07410204190464685,0.5415710302769126,0.08373731045719288,99.6,14.621901381147392,0.5669048964141912,0.07778527215576285,0.5957975817286162,0.1228509179566965,0.5798413593217057,0.09908800363806913,105.0,16.911534525287763,"[[161   0   0]
 [  0 259 239]
 [  0 219 306]]",0.7854819926895804,0.06460080078978062
NaiveBayes,Motor-2,2,Delta+Martinez,8,3class,1184,0.1,0.5724697977969179,0.07864113431548976,0.6595503152685172,0.06310976547719287,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.5155758627337574,0.08687983620976658,0.5468361267071413,0.11828793257765059,0.5175252271586539,0.033287007888958144,99.6,14.621901381147392,0.4871056890419956,0.10564663753815597,0.4650810568741603,0.2643506017910359,0.46112571864689744,0.19592870855210892,105.0,16.911534525287763,"[[161   0   0]
 [  0 267 231]
 [  0 271 254]]",0.7594960888803639,0.05969731616694423
BayesNet,Motor-2,2,Delta+Martinez,8,3class,1184,0.1,0.5724697977969179,0.07864113431548976,0.6595503152685172,0.06310976547719287,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.5155758627337574,0.08687983620976658,0.5468361267071413,0.11828793257765059,0.5175252271586539,0.033287007888958144,99.6,14.621901381147392,0.4871056890419956,0.10564663753815597,0.4650810568741603,0.2643506017910359,0.46112571864689744,0.19592870855210892,105.0,16.911534525287763,"[[161   0   0]
 [  0 267 231]
 [  0 271 254]]",0.7594960888803639,0.05969731616694423
RandomTree,Motor-2,2,Delta+Martinez,8,3class,1184,0.1,0.5652643397786458,0.06928496975027128,0.6594968828214758,0.05518461840464131,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.4777934272300469,0.10215005451447469,0.4021625489957687,0.11891706984098534,0.4341847829005906,0.10793077383857821,99.6,14.621901381147392,0.5096825731460881,0.06518577725752378,0.5877952679504403,0.09253782179445086,0.5443058655638368,0.07129597568021218,105.0,16.911534525287763,"[[161   0   0]
 [  0 194 304]
 [  0 218 307]]",0.7196512527754899,0.02697910313279747
LDA,Motor-2,2,Delta+Martinez,8,3class,1184,0.1,0.6201197181483431,0.09758637173349678,0.7031698517321944,0.07125197132507105,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.5741093488038699,0.12339956809387614,0.4738333748885014,0.062239164310506315,0.5162587887959644,0.08497198335152989,99.6,14.621901381147392,0.5530887141967786,0.09931921663132608,0.6443873712494401,0.17970124138872487,0.5932507664006188,0.1373269305398569,105.0,16.911534525287763,"[[161   0   0]
 [  0 235 263]
 [  0 191 334]]",0.7764785500446398,0.07169325311050338
LogisticRegression,Motor-2,2,Delta+Martinez,8,3class,1184,0.2,0.6334019638783887,0.0918591197031621,0.713471318086847,0.06599555962102949,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.5998135798560525,0.13874746886052441,0.48445733543092284,0.04769847303209894,0.5311335292537647,0.07497198661893974,99.6,14.621901381147392,0.5667626899191747,0.0850427547530916,0.6652949693984177,0.18231949234578373,0.6092804250067766,0.12704328797894912,105.0,16.911534525287763,"[[161   0   0]
 [  0 241 257]
 [  0 184 341]]",0.7933323592629458,0.0675678387567722
SVM,Motor-2,2,Delta+Martinez,8,2class,1023,1.1,0.5264254205818684,0.08312341283673616,0.5162048979463971,0.08159846464031738,,,,,,,,,0.5270790278207158,0.08934450294327849,0.42465722148708795,0.08913443337257475,0.4651985709718291,0.07744226599685632,99.6,14.621901381147392,0.5258136372184687,0.07835605251443906,0.62261486789073,0.1610625307177173,0.5672112249209652,0.11422015546634906,105.0,16.911534525287763,"[[215 283]
 [200 325]]",,
kNN,Motor-2,2,Delta+Martinez,8,2class,1023,0.4,0.5535075896215761,0.1160913966022536,0.5512509774057057,0.11810969724244144,,,,,,,,,0.5396779596029528,0.10121483973979087,0.6059203415075374,0.12056040601049316,0.5692545138700676,0.10587317471895323,99.6,14.621901381147392,0.5705194219167259,0.1391461469399758,0.5041096432303329,0.14150231612558367,0.5332474409413438,0.13746241226517716,105.0,16.911534525287763,"[[295 203]
 [266 259]]",,
MLP,Motor-2,2,Delta+Martinez,8,2class,1023,0.6,0.5707211304514941,0.07391121421573646,0.5580611831796266,0.07358672773654451,,,,,,,,,0.6014914802730097,0.11071487185471655,0.48856534543105345,0.10180429216049552,0.5242387278723909,0.037507739579433354,99.6,14.621901381147392,0.5594277739795049,0.06237194031023752,0.6512104045379907,0.22856195913461727,0.5918836384868624,0.1434606787056331,105.0,16.911534525287763,"[[243 255]
 [190 335]]",,
RandomForest,Motor-2,2,Delta+Martinez,8,2class,1023,4.3,0.5510725939983306,0.08856417375043114,0.5478295589604614,0.08946028883055605,,,,,,,,,0.5472339294563608,0.09442111929702965,0.5096739490578686,0.08388672635897287,0.5256248166205314,0.08296996323620129,99.6,14.621901381147392,0.5542956671003842,0.08366155760746,0.5908250485147037,0.1353349134504708,0.5700343013003912,0.10825112770383237,105.0,16.911534525287763,"[[250 248]
 [220 305]]",,
NaiveBayes,Motor-2,2,Delta+Martinez,8,2class,1023,0.1,0.5061823349989205,0.08516289824015143,0.4893254729027757,0.09466464821578927,,,,,,,,,0.5155758627337574,0.08687983620976658,0.5468361267071413,0.11828793257765059,0.5175252271586539,0.033287007888958144,99.6,14.621901381147392,0.4871056890419956,0.10564663753815597,0.4650810568741603,0.2643506017910359,0.46112571864689744,0.19592870855210892,105.0,16.911534525287763,"[[267 231]
 [271 254]]",,
BayesNet,Motor-2,2,Delta+Martinez,8,2class,1023,0.1,0.5061823349989205,0.08516289824015143,0.4893254729027757,0.09466464821578927,,,,,,,,,0.5155758627337574,0.08687983620976658,0.5468361267071413,0.11828793257765059,0.5175252271586539,0.033287007888958144,99.6,14.621901381147392,0.4871056890419956,0.10564663753815597,0.4650810568741603,0.2643506017910359,0.46112571864689744,0.19592870855210892,105.0,16.911534525287763,"[[267 231]
 [271 254]]",,
RandomTree,Motor-2,2,Delta+Martinez,8,2class,1023,0.1,0.5038668362253789,0.05442363756142281,0.5017680596027483,0.056117817273133135,,,,,,,,,0.4943670079377944,0.056672554694758806,0.510074383789093,0.06721154652097153,0.49994139981644653,0.049704420128213814,99.6,14.621901381147392,0.5134090659333115,0.054075780502807154,0.49888953575160466,0.1084433855099247,0.50359471938905,0.08141725383506096,105.0,16.911534525287763,"[[253 245]
 [267 258]]",,
